86
71
73
50
63
59
85
86
56
85
58
76
51
46
85
83
66
78
74
70
71
68
87
39
69
88
73
33
68
66
78
71
78
59
57
44
69
33
89
68
42
77
35
70
51
52
87
85
82
32
56
32
64
67
47
68
49
89
32
61
53
52
45
83
71
41
38
56
69
54
55
89
48
83
42
53
71
67
32
68
43
55
77
41
60
89
63
88
43
54
32
57
82
84
70
66
86
69
83
32
52
35
61
45
67
81
77
71
80
71
87
79
49
70
88
34
49
82
63
61
53
57
86
43
84
71
90
54
65
83
68
35
76
89
89
44
45
42
68
56
83
33
59
54
72
74
46
52
32
39
37
68
75
48
50
32
33
86
58
71
74
41
59
39
80
71
34
61
32
72
32
62
46
70
38
90
81
44
90
63
56
75
70
38
63
41
34
32
84
87
44
90
60
76
82
82
68
48
49
88
65
74
74
61
51
49
69
64
35
80
65
69
48
67
56
86
60
66
78
65
36
67
38
90
71
68
46
73
70
71
83
90
81
73
49
32
77
67
86
53
50
34
44
65
64
49
34
69
47
64
40
50
69
41
84
56
89
78
45
34
85
32
35
85
79
49
84
77
44
90
68
42
73
82
77
47
54
77
35
41
59
87
89
84
65
67
62
73
52
88
34
73
37
33
71
67
35
82
36
